0	[38]	ridge	0.7	0.610869565217	0.0	-0.207545343352	-0.130111750744	
4027	[6, 10, 12, 16, 18, 19, 22, 27, 29, 38, 40, 46, 47, 48, 49, 51, 53, 54, 56]	svm	0.5	0.872826086957	0.308695652174	-0.716553352377	[[ 0.51131157]   [ 0.04694332]   [-0.05824809]   [ 0.47707048]   [ 0.18074359]   [ 0.09653259]   [ 0.17790724]   [-5.2550275 ]   [-1.68416672]   [-0.24981818]   [ 0.20330426]   [-0.67535866]   [-0.56979215]   [-1.51504811]   [-0.54670771]   [-0.58506422]   [ 3.53950535]   [ 0.02100778]   [ 0.00625818]]	
5784	[2, 4, 10, 12, 14, 15, 17, 18, 21, 24, 26, 27, 30, 35, 36, 37, 43, 44, 46, 47, 49, 51, 53, 54, 55, 56, 57]	ridge	0.7	0.809782608696	0.258695652174	-0.441808057597	[[ -2.99174832e-02]   [  2.41259930e-02]   [  6.40819536e-02]   [ -7.51379788e-02]   [ -6.43215078e-03]   [  3.32316645e-01]   [  3.00097140e-01]   [  1.94107554e-01]   [  1.85327557e-01]   [  2.86960434e-01]   [ -1.01666182e-01]   [ -3.18289032e-02]   [ -1.52474334e-01]   [ -6.80073315e-02]   [  5.21126046e-02]   [ -1.68933169e-01]   [ -2.33077704e-01]   [ -9.26134122e-02]   [ -1.00272909e-01]   [ -4.73353981e-01]   [ -1.71694975e-01]   [ -2.05358004e-01]   [  6.57953298e-01]   [  1.08265962e-01]   [  1.05684066e-03]   [  7.90140538e-05]   [  1.96945739e-04]]	
3150	[2, 3, 4, 19, 23, 25, 29, 33, 42, 43, 45, 48, 52, 54, 55]	svm	0.7	0.81847826087	0.265217391304	-0.389933647537	[[-0.02937127]   [ 0.17177472]   [ 0.75993403]   [ 0.08923815]   [ 1.63509499]   [-0.5799121 ]   [-1.19865426]   [-0.23426038]   [-0.87088795]   [-0.45278835]   [-0.30916068]   [-0.89623289]   [ 0.31264126]   [ 0.96104244]   [ 0.01918593]]	
5346	[5, 7, 8, 9, 10, 12, 13, 15, 23, 25, 27, 29, 34, 35, 36, 37, 38, 39, 41, 42, 45, 51, 53, 54, 55]	svm	0.7	0.902173913043	0.303260869565	-0.368826779596	[[ 0.28442958]   [ 0.85345805]   [ 0.29365469]   [ 0.60483842]   [ 0.059692  ]   [-0.02168492]   [ 0.06431719]   [ 0.54041164]   [ 0.95783568]   [-0.97655556]   [-2.73208225]   [-0.8886515 ]   [ 0.35362298]   [-0.66821294]   [ 0.2608187 ]   [-0.1459197 ]   [-0.0504843 ]   [-0.31737526]   [-1.80107037]   [-0.7454072 ]   [-0.21115676]   [-0.11430766]   [ 1.9244399 ]   [ 0.65609691]   [ 0.02484816]]	
4907	[11, 12, 15, 17, 21, 22, 23, 26, 29, 30, 31, 32, 34, 37, 39, 41, 44, 45, 46, 48, 51, 53, 55]	svm	0.5	0.864130434783	0.288043478261	-0.561779948512	[[ 0.16835087]   [-0.06482579]   [ 0.78203378]   [ 0.36643083]   [ 0.17519646]   [ 0.00872821]   [ 1.03634409]   [-0.77032456]   [-1.03797222]   [-0.15734842]   [-1.91612558]   [-0.19637414]   [-0.43270934]   [-0.10647195]   [-0.19056437]   [-1.48706367]   [-0.50454625]   [-0.18338529]   [-0.45051379]   [-0.71660137]   [-0.50045301]   [ 1.92761309]   [ 0.08327943]]	
3588	[3, 4, 5, 7, 14, 15, 16, 17, 24, 27, 28, 42, 44, 49, 54, 55, 56]	ridge	0.7	0.805434782609	0.238043478261	-0.528849662754	[[  2.25847660e-01]   [  3.09269065e-02]   [  2.31290809e-01]   [  5.29922672e-01]   [  1.95976395e-01]   [  4.70372128e-01]   [  2.20712165e-01]   [  3.55585529e-01]   [  3.20818981e-01]   [ -3.25222333e-02]   [ -1.41297344e-01]   [ -1.51249062e-01]   [ -1.19517688e-01]   [ -1.72475449e-01]   [  7.29959628e-02]   [  3.05860580e-04]   [  5.03712736e-04]]	
4467	[3, 7, 9, 20, 21, 22, 23, 25, 26, 28, 29, 30, 31, 32, 36, 37, 41, 47, 48, 54, 57]	svm	0.5	0.853260869565	0.266304347826	-0.596724851869	[[  1.81830396e-01]   [  1.33548815e+00]   [  2.98452852e-01]   [  4.42262467e-01]   [  1.78561157e-01]   [ -1.62213962e-03]   [  1.27809124e+00]   [ -4.83402751e-01]   [ -6.06431282e-01]   [  1.16626079e-01]   [ -1.24962656e+00]   [ -6.42643147e-02]   [ -4.55718501e-01]   [ -1.30179816e+00]   [  3.02293792e-01]   [ -1.02380611e-01]   [ -3.67388023e+00]   [ -7.69944403e-01]   [ -1.10764573e+00]   [  6.68026978e-01]   [  5.34074208e-04]]	
5785	[2, 4, 10, 12, 14, 15, 17, 18, 21, 24, 26, 27, 30, 35, 36, 37, 43, 44, 46, 47, 49, 51, 53, 54, 55, 56, 57]	ridge	0.5	0.814130434783	0.24347826087	-0.432396649636	[[ -3.39066258e-02]   [  2.45958986e-02]   [  7.17393821e-02]   [ -6.82341308e-02]   [  2.84301491e-02]   [  3.19179783e-01]   [  3.23737244e-01]   [  1.89136298e-01]   [  1.74249873e-01]   [  1.93069352e-01]   [ -1.06490460e-01]   [ -3.19319343e-02]   [ -1.64503529e-01]   [ -6.39080882e-02]   [  6.65813952e-02]   [ -1.63147923e-01]   [ -2.11083735e-01]   [ -9.52190812e-02]   [ -1.22477769e-01]   [ -5.31783241e-01]   [ -1.81101628e-01]   [ -1.91637937e-01]   [  9.40522416e-01]   [  1.13775784e-01]   [  9.95108104e-04]   [  5.54272798e-05]   [  1.63337666e-04]]	
3151	[2, 3, 4, 19, 23, 25, 29, 33, 42, 43, 45, 48, 52, 54, 55]	svm	0.5	0.825	0.291304347826	-0.346743582364	[[-0.02984112]   [ 0.19306489]   [ 0.85404516]   [ 0.08084356]   [ 1.64945417]   [-0.57969979]   [-1.42399869]   [-0.27713395]   [-0.99476501]   [-0.55711945]   [-0.34417236]   [-0.94215636]   [ 0.16578647]   [ 0.86959789]   [ 0.02026269]]	
4028	[8, 9, 10, 11, 15, 19, 20, 25, 30, 36, 40, 43, 45, 46, 52, 53, 54, 56, 57]	ridge	0.7	0.789130434783	0.226086956522	-0.538961225315	[[  3.28474747e-01]   [  2.36603370e-01]   [  5.66306173e-02]   [  4.92420738e-01]   [  3.44790411e-01]   [  9.45091369e-02]   [  1.87220333e-01]   [ -7.88384107e-02]   [ -1.59450077e-01]   [ -9.74021537e-03]   [  1.54263868e-01]   [ -3.10842888e-01]   [ -1.09884054e-01]   [ -1.06660036e-01]   [  1.54582258e-01]   [  7.36130986e-01]   [  1.26972867e-01]   [  1.41527397e-04]   [  1.58890360e-04]]	
5347	[5, 7, 8, 9, 10, 12, 13, 15, 23, 25, 27, 29, 34, 35, 36, 37, 38, 39, 41, 42, 45, 51, 53, 54, 55]	svm	0.5	0.907608695652	0.313043478261	-0.377340465404	[[ 0.40603491]   [ 0.93678559]   [ 0.32740615]   [ 0.40586641]   [ 0.03683918]   [-0.02746052]   [ 0.0096493 ]   [ 0.4818569 ]   [ 0.99722284]   [-0.7452544 ]   [-2.57534469]   [-1.04570667]   [ 0.29669754]   [-0.56571843]   [ 0.22249359]   [-0.17018835]   [-0.05498076]   [-0.35866608]   [-1.98545437]   [-0.82897042]   [-0.20034407]   [-0.27128026]   [ 2.07222904]   [ 0.62826639]   [ 0.02345872]]	
4908	[2, 7, 8, 11, 14, 16, 19, 22, 28, 33, 34, 35, 37, 38, 40, 44, 45, 46, 47, 48, 49, 55, 57]	ridge	0.7	0.822826086957	0.263043478261	-0.529057414356	[[ -2.07774186e-02]   [  5.77411887e-01]   [  3.32220938e-01]   [  4.16587776e-01]   [  6.80911091e-02]   [  1.96669715e-01]   [  9.94966084e-02]   [  9.68576508e-02]   [ -1.14668637e-02]   [ -1.18933071e-01]   [ -1.41121715e-01]   [ -2.57119839e-01]   [ -2.12722721e-01]   [ -7.98057703e-02]   [  2.31555896e-01]   [ -8.73693303e-02]   [ -9.72266712e-02]   [ -8.76454460e-02]   [ -4.83893748e-01]   [ -1.62827346e-01]   [ -3.42958410e-01]   [  1.70826027e-03]   [  3.01308092e-04]]	
4468	[6, 9, 11, 15, 16, 19, 20, 23, 24, 25, 26, 28, 43, 44, 46, 47, 48, 49, 50, 51, 54]	ridge	0.7	0.814130434783	0.228260869565	-0.454705623174	[[ 0.38324354]   [ 0.35151045]   [ 0.47329452]   [ 0.15871941]   [ 0.19373158]   [ 0.06888161]   [ 0.27356693]   [ 0.56493177]   [ 0.21506498]   [-0.07053331]   [-0.07478831]   [-0.01682826]   [-0.27599714]   [-0.1288741 ]   [-0.1245497 ]   [-0.43463078]   [-0.17085806]   [-0.12123217]   [-0.01823618]   [-0.2595121 ]   [ 0.12225056]]	
3589	[3, 4, 5, 7, 14, 15, 16, 17, 24, 27, 28, 42, 44, 49, 54, 55, 56]	ridge	0.5	0.811956521739	0.244565217391	-0.524758747155	[[  2.07340607e-01]   [  2.76373133e-02]   [  2.36756837e-01]   [  5.37759596e-01]   [  1.52063172e-01]   [  4.69451395e-01]   [  2.11742195e-01]   [  3.22654992e-01]   [  3.43757019e-01]   [ -3.28936610e-02]   [ -1.46053214e-01]   [ -1.36602571e-01]   [ -1.29696713e-01]   [ -1.86142786e-01]   [  1.50968635e-01]   [  5.13201817e-04]   [  4.72942443e-04]]	
3152	[3, 8, 17, 30, 31, 35, 36, 39, 44, 45, 46, 52, 53, 54, 57]	ridge	0.7	0.786956521739	0.223913043478	-0.461541184073	[[  2.20462083e-01]   [  3.10595696e-01]   [  3.59624107e-01]   [ -1.92877899e-01]   [  8.11976745e-03]   [ -8.97716823e-02]   [ -1.86913674e-02]   [ -1.50473391e-01]   [ -8.85054358e-02]   [ -9.62676193e-02]   [ -1.02290749e-01]   [  2.17211539e-01]   [  8.05575637e-01]   [  1.17972299e-01]   [  2.56260858e-04]]	
4029	[8, 9, 10, 11, 15, 19, 20, 25, 30, 36, 40, 43, 45, 46, 52, 53, 54, 56, 57]	ridge	0.5	0.797826086957	0.208695652174	-0.541122564629	[[  2.97029706e-01]   [  2.00325859e-01]   [  3.76842745e-02]   [  4.54892644e-01]   [  3.37825878e-01]   [  1.00371903e-01]   [  1.91836548e-01]   [ -8.44591804e-02]   [ -1.42676620e-01]   [  8.53370416e-03]   [  1.15012199e-01]   [ -3.16696523e-01]   [ -1.05281232e-01]   [ -1.05396031e-01]   [  1.51914315e-01]   [  7.52566276e-01]   [  1.36930120e-01]   [  1.54995875e-04]   [  1.68719772e-04]]	
5786	[2, 4, 10, 12, 14, 15, 17, 18, 21, 24, 26, 27, 30, 35, 36, 37, 43, 44, 46, 47, 49, 51, 53, 54, 55, 56, 57]	svm	0.7	0.880434782609	0.311956521739	-0.397777667046	[[ -3.96833151e-02]   [  8.33889006e-01]   [  6.57185294e-02]   [ -9.55095748e-02]   [  7.12324702e-02]   [  7.98416946e-01]   [  3.50307787e-01]   [  2.26023445e-01]   [  1.46582166e-01]   [  1.65569740e-01]   [ -7.08160186e-01]   [ -2.53197801e+00]   [ -4.80322318e-01]   [ -8.67963923e-01]   [ -5.86314127e-02]   [ -1.48448588e-01]   [ -3.52128217e-01]   [ -5.20188240e-01]   [ -6.39616256e-01]   [ -7.74094307e-01]   [ -2.12671800e-01]   [ -2.83359490e-01]   [  2.44842933e+00]   [  3.06853989e-01]   [ -2.75202422e-03]   [  4.90172477e-03]   [  5.21184743e-05]]	
5348	[1, 5, 7, 9, 11, 17, 18, 19, 21, 23, 25, 26, 27, 29, 30, 33, 34, 40, 41, 44, 45, 47, 52, 53, 57]	ridge	0.7	0.875	0.309782608696	-0.650823651704	[[ -8.94306071e-02]   [  1.81072236e-01]   [  4.42953069e-01]   [  2.10319788e-01]   [  1.66319126e-01]   [  1.65169900e-01]   [  1.34496339e-01]   [  4.00148118e-02]   [  1.39265157e-01]   [  4.45169268e-01]   [ -5.22823332e-02]   [ -6.83738620e-02]   [ -2.16895065e-02]   [ -8.96273904e-02]   [ -9.01772033e-02]   [ -9.85430449e-02]   [  9.84586234e-02]   [  9.78090569e-02]   [ -1.32285209e-01]   [ -6.65592290e-02]   [ -8.41435653e-02]   [ -4.57286199e-01]   [  2.44626044e-01]   [  4.61412899e-01]   [  2.03065444e-04]]	
4909	[2, 7, 8, 11, 14, 16, 19, 22, 28, 33, 34, 35, 37, 38, 40, 44, 45, 46, 47, 48, 49, 55, 57]	ridge	0.5	0.801086956522	0.239130434783	-0.554174378354	[[ -2.01125890e-02]   [  6.22941549e-01]   [  3.34237489e-01]   [  4.42446163e-01]   [  3.25351937e-02]   [  1.84288305e-01]   [  1.13434021e-01]   [  1.01355940e-01]   [ -7.71455572e-02]   [ -1.13199227e-01]   [ -2.65071995e-01]   [ -1.13890634e-01]   [ -1.87557561e-01]   [ -5.93716625e-02]   [  2.71938644e-01]   [ -9.31651946e-02]   [ -9.22704842e-02]   [ -1.13162340e-01]   [ -4.56169576e-01]   [ -1.68495969e-01]   [ -3.40067614e-01]   [  1.59127350e-03]   [  3.20541366e-04]]	
3590	[3, 4, 5, 7, 14, 15, 16, 17, 24, 27, 28, 42, 44, 49, 54, 55, 56]	svm	0.7	0.877173913043	0.295652173913	-0.663154612226	[[  1.56542902e-01]   [  5.18508835e-01]   [  2.78228040e-01]   [  9.88591584e-01]   [  1.15778958e-01]   [  4.81160244e-01]   [  4.93562572e-01]   [  4.31134025e-01]   [  3.94129246e-01]   [ -5.29415696e+00]   [ -1.80197669e-01]   [ -9.61035891e-01]   [ -8.62473585e-01]   [ -2.47851984e-01]   [  1.84908562e-01]   [  2.48857346e-04]   [  6.54839860e-03]]	
3153	[3, 8, 17, 30, 31, 35, 36, 39, 44, 45, 46, 52, 53, 54, 57]	ridge	0.5	0.792391304348	0.234782608696	-0.436238567532	[[  2.16042563e-01]   [  3.32282645e-01]   [  3.61558452e-01]   [ -2.26114185e-01]   [  2.68118792e-02]   [ -8.98369347e-02]   [ -8.68213100e-04]   [ -1.53701281e-01]   [ -9.72197752e-02]   [ -9.32852160e-02]   [ -1.17985726e-01]   [  1.80080746e-01]   [  8.23283166e-01]   [  1.89306027e-01]   [  2.20926540e-04]]	
5787	[2, 4, 10, 12, 14, 15, 17, 18, 21, 24, 26, 27, 30, 35, 36, 37, 43, 44, 46, 47, 49, 51, 53, 54, 55, 56, 57]	svm	0.5	0.873913043478	0.304347826087	-0.376437673999	[[ -4.22806870e-02]   [  8.19193275e-01]   [  8.04513867e-02]   [ -9.62113817e-02]   [  2.31342473e-02]   [  1.17083364e+00]   [  3.57156116e-01]   [  2.15281922e-01]   [  1.60514352e-01]   [  3.18482635e-01]   [ -7.44355515e-01]   [ -2.72025081e+00]   [ -5.31989714e-01]   [ -9.38380188e-01]   [ -7.43276687e-02]   [ -1.21925844e-01]   [ -7.03875626e-01]   [ -5.68226767e-01]   [ -6.64887110e-01]   [ -8.86796753e-01]   [ -2.29259047e-01]   [ -2.47393851e-01]   [  1.99774512e+00]   [  3.20830925e-01]   [  4.09953603e-03]   [  3.66117562e-03]   [  5.88028470e-05]]	
4030	[8, 9, 10, 11, 15, 19, 20, 25, 30, 36, 40, 43, 45, 46, 52, 53, 54, 56, 57]	svm	0.7	0.871739130435	0.296739130435	-0.608275246614	[[  3.75071869e-01]   [  1.28327995e-01]   [  5.41875900e-02]   [  2.91791487e-01]   [  7.88752473e-01]   [  1.10097648e-01]   [  5.01162496e-01]   [ -8.02068328e-01]   [ -2.61339014e-01]   [  2.63363296e-01]   [ -1.77823766e-01]   [ -3.61903868e-01]   [ -2.80551645e-01]   [ -6.69119346e-01]   [  2.85871605e-01]   [  2.45288389e+00]   [  6.16428150e-01]   [  2.68076001e-03]   [  2.00774804e-04]]	
4469	[6, 9, 11, 15, 16, 19, 20, 23, 24, 25, 26, 28, 43, 44, 46, 47, 48, 49, 50, 51, 54]	ridge	0.5	0.822826086957	0.24347826087	-0.464674858189	[[ 0.39631551]   [ 0.37881508]   [ 0.4999411 ]   [ 0.21266815]   [ 0.20665109]   [ 0.06655643]   [ 0.20875645]   [ 0.55197614]   [ 0.2519606 ]   [-0.06974068]   [-0.07334758]   [-0.03632482]   [-0.29621388]   [-0.08505213]   [-0.11377663]   [-0.29403187]   [-0.17895195]   [-0.128847  ]   [-0.00839522]   [-0.2922376 ]   [ 0.12073131]]	
5349	[1, 5, 7, 9, 11, 17, 18, 19, 21, 23, 25, 26, 27, 29, 30, 33, 34, 40, 41, 44, 45, 47, 52, 53, 57]	ridge	0.5	0.891304347826	0.288043478261	-0.649630848426	[[ -9.73352333e-02]   [  1.80802224e-01]   [  4.78067681e-01]   [  1.88769507e-01]   [  1.41835294e-01]   [  1.31213185e-01]   [  1.24888579e-01]   [  3.81003503e-02]   [  1.36549441e-01]   [  4.32246382e-01]   [ -5.72816641e-02]   [ -5.83181925e-02]   [ -2.16413207e-02]   [ -8.33952181e-02]   [ -7.92244616e-02]   [ -9.82911867e-02]   [  6.72676797e-02]   [  1.03434805e-01]   [ -1.19203863e-01]   [ -8.55581323e-02]   [ -8.97767043e-02]   [ -3.67347412e-01]   [  3.17293952e-01]   [  4.99377514e-01]   [  2.01711346e-04]]	
4910	[2, 7, 8, 11, 14, 16, 19, 22, 28, 33, 34, 35, 37, 38, 40, 44, 45, 46, 47, 48, 49, 55, 57]	svm	0.7	0.839130434783	0.288043478261	-0.587720287386	[[ -1.97212824e-02]   [  1.15601602e+00]   [  4.41578822e-01]   [  3.10558547e-01]   [  1.03435872e-01]   [  2.85892018e-01]   [  1.15714030e-01]   [  1.63616580e-01]   [ -6.17545873e-02]   [ -5.74240348e-01]   [ -3.78673366e-01]   [ -7.64804303e-01]   [ -2.25070399e-01]   [ -1.37143254e-01]   [  1.85727184e-01]   [ -5.21948708e-01]   [ -2.29590628e-01]   [ -4.45218560e-01]   [ -7.77165259e-01]   [ -1.33701224e+00]   [ -5.57385826e-01]   [  1.33798205e-02]   [  4.68075456e-04]]	
3591	[3, 4, 5, 7, 14, 15, 16, 17, 24, 27, 28, 42, 44, 49, 54, 55, 56]	svm	0.5	0.871739130435	0.289130434783	-0.650432452204	[[ 0.13039126]   [ 0.61855937]   [ 0.36861374]   [ 0.99358625]   [ 0.09085891]   [ 0.56774042]   [ 0.44735052]   [ 0.40929855]   [ 0.36749229]   [-2.4579769 ]   [-0.15051406]   [-0.94163908]   [-0.83897322]   [-0.18128607]   [ 0.38118217]   [-0.00996944]   [ 0.00596386]]	
3154	[3, 8, 17, 30, 31, 35, 36, 39, 44, 45, 46, 52, 53, 54, 57]	svm	0.7	0.839130434783	0.292391304348	-0.4558940344	[[  2.10180557e-01]   [  4.10412227e-01]   [  5.60823294e-01]   [ -9.27068665e-01]   [ -9.61951731e-01]   [ -1.01156539e+00]   [ -9.31008656e-02]   [ -4.50962328e-01]   [ -5.35017334e-01]   [ -2.75115820e-01]   [ -4.72086548e-01]   [  1.95552697e-01]   [  2.68126147e+00]   [  5.73751728e-01]   [  2.80986124e-04]]	
5788	[1, 2, 4, 5, 6, 7, 10, 13, 16, 18, 20, 22, 24, 25, 27, 28, 31, 32, 34, 35, 43, 44, 45, 47, 48, 51, 53]	ridge	0.7	0.834782608696	0.277173913043	-0.483453792748	[[ 0.08735233]   [-0.02894466]   [ 0.02195307]   [ 0.20709184]   [ 0.50953686]   [ 0.52648629]   [ 0.11367068]   [ 0.08172544]   [ 0.17674832]   [ 0.21957362]   [ 0.22222351]   [ 0.08122493]   [ 0.30608646]   [-0.08792594]   [-0.03194875]   [-0.05760069]   [-0.06035809]   [-0.10837155]   [ 0.31001751]   [-0.08301501]   [-0.24491517]   [-0.104037  ]   [-0.07433296]   [-0.37736291]   [-0.15377446]   [-0.3350099 ]   [ 0.75770025]]	
4470	[6, 9, 11, 15, 16, 19, 20, 23, 24, 25, 26, 28, 43, 44, 46, 47, 48, 49, 50, 51, 54]	svm	0.7	0.840217391304	0.273913043478	-0.462677547972	[[ 0.3510319 ]   [ 0.3954622 ]   [ 0.44365658]   [ 0.63653856]   [ 0.3094838 ]   [ 0.06095412]   [ 0.76127   ]   [ 1.81648465]   [ 1.09978742]   [-0.47895076]   [-0.33420299]   [ 0.14769796]   [-0.36000484]   [-0.56389331]   [-0.64064546]   [-0.51819859]   [-0.80297627]   [-0.20831673]   [-0.03119032]   [-0.72356593]   [ 0.90581661]]	
4031	[8, 9, 10, 11, 15, 19, 20, 25, 30, 36, 40, 43, 45, 46, 52, 53, 54, 56, 57]	svm	0.5	0.86847826087	0.298913043478	-0.624198804932	[[  3.31576400e-01]   [  1.38795849e-01]   [  5.89560784e-02]   [  3.17633940e-01]   [  5.01443245e-01]   [  1.06519237e-01]   [  5.26366962e-01]   [ -7.82804028e-01]   [ -8.90500376e-02]   [  1.99636135e-01]   [ -1.70445283e-01]   [ -3.56548850e-01]   [ -2.87329304e-01]   [ -5.69122993e-01]   [  2.71964266e-01]   [  3.12077681e+00]   [  5.69598698e-01]   [  3.12872188e-03]   [  1.52312288e-04]]	
5350	[1, 5, 7, 9, 11, 17, 18, 19, 21, 23, 25, 26, 27, 29, 30, 33, 34, 40, 41, 44, 45, 47, 52, 53, 57]	svm	0.7	0.895652173913	0.31847826087	-0.56777386972	[[ -1.90622724e-01]   [  1.93734379e-01]   [  9.92447873e-01]   [  2.65348049e-01]   [  5.57977816e-02]   [  4.35999820e-01]   [  1.52312180e-01]   [  3.78233512e-02]   [  1.37122201e-01]   [  1.39554396e+00]   [ -4.77861689e-01]   [ -3.79663330e-01]   [ -1.60991515e+00]   [ -8.05315393e-01]   [ -4.94171831e-02]   [ -3.16564945e-01]   [  7.20764336e-02]   [  3.47759603e-02]   [ -2.66809243e+00]   [ -4.05262858e-01]   [ -2.92817325e-01]   [ -8.51756631e-01]   [  1.36841106e-01]   [  1.53473169e+00]   [  3.96915595e-04]]	
4911	[2, 7, 8, 11, 14, 16, 19, 22, 28, 33, 34, 35, 37, 38, 40, 44, 45, 46, 47, 48, 49, 55, 57]	svm	0.5	0.846739130435	0.276086956522	-0.56774444234	[[ -2.18350812e-02]   [  1.13703694e+00]   [  5.53096644e-01]   [  3.65036703e-01]   [  2.81876355e-02]   [  2.03644104e-01]   [  1.21044866e-01]   [  1.31373394e-01]   [ -5.12586190e-02]   [ -4.90363490e-01]   [ -1.11346743e+00]   [ -7.50264116e-01]   [ -3.14459288e-01]   [ -1.27578378e-01]   [  1.13850428e-01]   [ -5.79310213e-01]   [ -2.28928285e-01]   [ -5.17944196e-01]   [ -1.01154238e+00]   [ -1.54724593e+00]   [ -4.59252864e-01]   [  1.37204945e-02]   [  4.89586112e-04]]	
3592	[1, 6, 8, 21, 24, 25, 27, 30, 37, 39, 43, 48, 51, 54, 55, 56, 57]	ridge	0.7	0.8	0.24347826087	-0.437652573277	[[  8.32173713e-03]   [  4.70097924e-01]   [  2.99595023e-01]   [  2.06530588e-01]   [  2.47041691e-01]   [ -8.48627053e-02]   [ -3.19728078e-02]   [ -1.05601141e-01]   [ -1.67276729e-01]   [ -1.12131560e-01]   [ -1.98691759e-01]   [ -2.19444265e-01]   [ -2.32333426e-01]   [  1.85884104e-01]   [  1.38864811e-03]   [  1.95188010e-04]   [  2.53706756e-04]]	
3155	[3, 8, 17, 30, 31, 35, 36, 39, 44, 45, 46, 52, 53, 54, 57]	svm	0.5	0.815217391304	0.278260869565	-0.451448478854	[[  2.27320892e-01]   [  3.62684676e-01]   [  5.77487304e-01]   [ -9.60230357e-01]   [ -9.55051090e-01]   [ -1.07767838e+00]   [ -1.57503141e-01]   [ -5.18929974e-01]   [ -5.84564231e-01]   [ -2.81232537e-01]   [ -4.79841775e-01]   [  1.99078300e-01]   [  2.94384112e+00]   [  5.78180916e-01]   [  2.40813319e-04]]	
5789	[1, 2, 4, 5, 6, 7, 10, 13, 16, 18, 20, 22, 24, 25, 27, 28, 31, 32, 34, 35, 43, 44, 45, 47, 48, 51, 53]	ridge	0.5	0.820652173913	0.252173913043	-0.502932109953	[[ 0.03464143]   [-0.02943009]   [ 0.02724341]   [ 0.21265166]   [ 0.4705951 ]   [ 0.53026031]   [ 0.11835735]   [ 0.09302872]   [ 0.20732659]   [ 0.19151368]   [ 0.29454737]   [ 0.07992212]   [ 0.22292448]   [-0.0754753 ]   [-0.03150685]   [-0.09907451]   [-0.02786301]   [ 0.11215688]   [ 0.05239327]   [-0.06713744]   [-0.23763792]   [-0.10926583]   [-0.06262354]   [-0.29747753]   [-0.1783705 ]   [-0.21085668]   [ 0.86026399]]	
4471	[6, 9, 11, 15, 16, 19, 20, 23, 24, 25, 26, 28, 43, 44, 46, 47, 48, 49, 50, 51, 54]	svm	0.5	0.839130434783	0.28152173913	-0.418993389593	[[ 0.51888214]   [ 0.38895004]   [ 0.32725728]   [ 0.93135814]   [ 0.29507176]   [ 0.06793538]   [ 0.83115614]   [ 1.49797056]   [ 0.32635998]   [-0.47674292]   [-0.39858692]   [ 0.09748551]   [-0.62248456]   [-0.56421685]   [-0.64959487]   [-0.92564087]   [-0.78624903]   [-0.21229351]   [-0.05066751]   [-0.90462947]   [ 0.79278443]]	
5351	[1, 5, 7, 9, 11, 17, 18, 19, 21, 23, 25, 26, 27, 29, 30, 33, 34, 40, 41, 44, 45, 47, 52, 53, 57]	svm	0.5	0.905434782609	0.317391304348	-0.585375112769	[[ -1.45037096e-01]   [  2.28740138e-01]   [  9.08309053e-01]   [  2.71781939e-01]   [ -5.67461800e-02]   [  3.68516144e-01]   [  1.70512644e-01]   [  4.49983781e-02]   [  1.39485101e-01]   [  1.21073428e+00]   [ -4.69139306e-01]   [ -3.36674501e-01]   [ -3.72826152e+00]   [ -7.61520320e-01]   [ -9.68846224e-02]   [ -4.61729952e-01]   [  2.27798645e-01]   [ -2.60806629e-02]   [ -2.33981927e+00]   [ -3.81789139e-01]   [ -2.91200206e-01]   [ -5.92946003e-01]   [  1.32900283e-01]   [  1.66018649e+00]   [  4.27176277e-04]]	
4032	[9, 10, 13, 14, 18, 20, 26, 27, 34, 37, 40, 42, 44, 45, 47, 48, 49, 53, 57]	ridge	0.7	0.74347826087	0.19347826087	-0.306199463804	[[  3.46723778e-01]   [  1.03036020e-01]   [  1.20640590e-01]   [ -4.41250766e-04]   [  2.41250060e-01]   [  2.41448178e-01]   [ -1.56108712e-01]   [ -3.71616170e-02]   [ -2.23695774e-01]   [ -2.45310874e-01]   [  1.72048128e-01]   [ -1.02606876e-01]   [ -9.80927334e-02]   [ -8.35783086e-02]   [ -5.28736875e-01]   [ -2.13261506e-01]   [ -2.14353164e-01]   [  7.97952540e-01]   [  1.89603547e-04]]	
4912	[1, 2, 6, 8, 13, 14, 15, 17, 24, 25, 26, 27, 28, 32, 34, 36, 38, 43, 44, 45, 48, 49, 52]	ridge	0.7	0.783695652174	0.198913043478	-0.275381314591	[[ 0.10132899]   [-0.02784832]   [ 0.41532591]   [ 0.28639319]   [ 0.1953158 ]   [ 0.09007096]   [ 0.48472544]   [ 0.36018668]   [ 0.27269895]   [-0.09005464]   [-0.08841474]   [-0.03865974]   [-0.0930193 ]   [ 0.10100859]   [ 0.09095348]   [-0.04283179]   [-0.06852053]   [-0.35559079]   [-0.10177461]   [-0.10751414]   [-0.18601818]   [-0.18519948]   [ 0.18205106]]	
