features	accuracy	lamda	sensitivity	classibias
[2  3  4  19  23  25  29  33  42  43  45  48  52  54  55]	0.836956521739	0.7	0.267391304348	-0.611612222256
[5  7  8  9  10  12  13  15  23  25  27  29  34  35  36  37  38  39  41  42  45  51  53  54  55]	0.884782608696	0.7	0.315217391304	-0.372919872937
[1  10  14  15  16  17  20  26  27  28  31  37  42  48  50  52  56]	0.867391304348	0.5	0.277173913043	-0.426695070074
[6  10  12  16  18  19  22  27  29  38  40  46  47  48  49  51  53  54  56]	0.882608695652	0.5	0.303260869565	-0.655761808695
[11  12  15  17  21  22  23  26  29  30  31  32  34  37  39  41  44  45  46  48  51  53  55]	0.838043478261	0.5	0.28152173913	-0.400832067397
[3  7  9  20  21  22  23  25  26  28  29  30  31  32  36  37  41  47  48  54  57]	0.867391304348	0.5	0.316304347826	-0.590718305217
[2  3  4  19  23  25  29  33  42  43  45  48  52  54  55]	0.809782608696	0.5	0.267391304348	-0.35681095713
[5  7  8  9  10  12  13  15  23  25  27  29  34  35  36  37  38  39  41  42  45  51  53  54  55]	0.894565217391	0.5	0.30652173913	-0.334721653276
[2  4  10  12  14  15  17  18  21  24  26  27  30  35  36  37  43  44  46  47  49  51  53  54  55  56  57]	0.892391304348	0.7	0.327173913043	-0.39659126671
[2  4  10  12  14  15  17  18  21  24  26  27  30  35  36  37  43  44  46  47  49  51  53  54  55  56  57]	0.878260869565	0.5	0.30652173913	-0.527227021962
[8  9  10  11  15  19  20  25  30  36  40  43  45  46  52  53  54  56  57]	0.855434782609	0.7	0.311956521739	-0.618020920758
[3  4  5  7  14  15  16  17  24  27  28  42  44  49  54  55  56]	0.863043478261	0.7	0.310869565217	-0.810553055159
[2  7  8  11  14  16  19  22  28  33  34  35  37  38  40  44  45  46  47  48  49  55  57]	0.83152173913	0.7	0.278260869565	-0.597676676245
[1  5  7  9  11  17  18  19  21  23  25  26  27  29  30  33  34  40  41  44  45  47  52  53  57]	0.913043478261	0.7	0.329347826087	-0.594806346443
[3  4  5  7  14  15  16  17  24  27  28  42  44  49  54  55  56]	0.871739130435	0.5	0.288043478261	-0.637653820599
[3  8  17  30  31  35  36  39  44  45  46  52  53  54  57]	0.860869565217	0.7	0.294565217391	-0.543425449882
[8  9  10  11  15  19  20  25  30  36  40  43  45  46  52  53  54  56  57]	0.882608695652	0.5	0.309782608696	-0.627057556501
[6  9  11  15  16  19  20  23  24  25  26  28  43  44  46  47  48  49  50  51  54]	0.825	0.7	0.269565217391	-0.42757120824
[1  5  7  9  11  17  18  19  21  23  25  26  27  29  30  33  34  40  41  44  45  47  52  53  57]	0.89347826087	0.5	0.31847826087	-0.600122881064
[2  7  8  11  14  16  19  22  28  33  34  35  37  38  40  44  45  46  47  48  49  55  57]	0.81847826087	0.5	0.267391304348	-0.562256179108
[3  8  17  30  31  35  36  39  44  45  46  52  53  54  57]	0.830434782609	0.5	0.251086956522	-0.451819809508
[6  9  11  15  16  19  20  23  24  25  26  28  43  44  46  47  48  49  50  51  54]	0.851086956522	0.5	0.28152173913	-0.425509044159
[1  2  4  5  6  7  10  13  16  18  20  22  24  25  27  28  31  32  34  35  43  44  45  47  48  51  53]	0.882608695652	0.7	0.317391304348	-0.460238185708
[1  6  8  21  24  25  27  30  37  39  43  48  51  54  55  56  57]	0.842391304348	0.7	0.314130434783	-0.429066333192
[9  10  13  14  18  20  26  27  34  37  40  42  44  45  47  48  49  53  57]	0.857608695652	0.7	0.266304347826	-0.196523595426
[1  2  4  5  6  7  10  13  16  18  20  22  24  25  27  28  31  32  34  35  43  44  45  47  48  51  53]	0.884782608696	0.5	0.326086956522	-0.488383777136
[3  9  11  14  15  20  21  23  25  26  29  30  34  38  41  42  43  44  46  49  50  51  54  55  57]	0.852173913043	0.7	0.280434782609	-0.365439129648
[1  6  8  21  24  25  27  30  37  39  43  48  51  54  55  56  57]	0.84347826087	0.5	0.275	-0.420769036235
[1  2  6  8  13  14  15  17  24  25  26  27  28  32  34  36  38  43  44  45  48  49  52]	0.84347826087	0.7	0.289130434783	-0.084260542279
[5  9  11  17  22  25  31  32  33  37  41  44  45  52  57]	0.823913043478	0.7	0.258695652174	-0.329216915736
[9  10  13  14  18  20  26  27  34  37  40  42  44  45  47  48  49  53  57]	0.842391304348	0.5	0.289130434783	-0.193992157234
[2  5  7  11  16  19  22  23  31  32  33  36  39  44  47  48  50  51  52  54  55]	0.866304347826	0.7	0.267391304348	-0.691789274485
[1  2  6  8  13  14  15  17  24  25  26  27  28  32  34  36  38  43  44  45  48  49  52]	0.846739130435	0.5	0.276086956522	-0.0890211752336
[3  9  11  14  15  20  21  23  25  26  29  30  34  38  41  42  43  44  46  49  50  51  54  55  57]	0.86847826087	0.5	0.30652173913	-0.369435858119
[5  9  11  17  22  25  31  32  33  37  41  44  45  52  57]	0.845652173913	0.5	0.286956521739	-0.318383454911
[2  5  7  11  16  19  22  23  31  32  33  36  39  44  47  48  50  51  52  54  55]	0.832608695652	0.5	0.257608695652	-0.720695155975
[3  6  7  9  12  13  19  20  22  23  26  27  28  30  31  33  34  35  39  40  42  44  45  47  51  56  57]	0.863043478261	0.7	0.330434782609	-0.496897851847
[3  4  8  10  12  17  18  19  27  32  33  34  37  40  42  49  54]	0.776086956522	0.7	0.265217391304	-0.437763974379
[3  6  7  9  12  13  19  20  22  23  26  27  28  30  31  33  34  35  39  40  42  44  45  47  51  56  57]	0.863043478261	0.5	0.277173913043	-0.508848320739
[1  3  8  9  10  13  19  22  33  34  40  41  42  45  47  49  50  52  56]	0.814130434783	0.7	0.278260869565	-0.637616214174
[1  4  6  9  12  13  16  17  25  28  34  35  49  55  57]	0.834782608696	0.7	0.266304347826	-0.49475325527
[3  4  8  10  12  17  18  19  27  32  33  34  37  40  42  49  54]	0.788043478261	0.5	0.272826086957	-0.394318351424
[1  9  12  14  22  26  27  28  29  31  32  34  35  36  41  42  44  45  47  52  53  54  55]	0.889130434783	0.7	0.30652173913	-0.155398512525
[1  4  7  9  11  12  13  15  16  18  20  22  26  29  34  37  38  39  41  42  47  48  49  50  53]	0.852173913043	0.7	0.275	-0.493773245139
[1  3  8  9  10  13  19  22  33  34  40  41  42  45  47  49  50  52  56]	0.826086956522	0.5	0.259782608696	-0.613551730272
[3  7  8  9  17  20  22  25  26  30  31  32  35  38  39  40  41  43  51  52  56]	0.853260869565	0.7	0.285869565217	-0.58098568394
[1  4  7  9  11  12  13  15  16  18  20  22  26  29  34  37  38  39  41  42  47  48  49  50  53]	0.85652173913	0.5	0.286956521739	-0.50699563929
[1  9  12  14  22  26  27  28  29  31  32  34  35  36  41  42  44  45  47  52  53  54  55]	0.882608695652	0.5	0.29347826087	-0.252783138418
[1  4  6  9  12  13  16  17  25  28  34  35  49  55  57]	0.821739130435	0.5	0.26847826087	-0.510656390095
[3  7  8  9  17  20  22  25  26  30  31  32  35  38  39  40  41  43  51  52  56]	0.876086956522	0.5	0.286956521739	-0.54792206515
[7  10  11  13  14  16  18  19  20  22  26  27  28  33  36  37  38  39  42  43  44  47  48  49  50  52  56]	0.867391304348	0.7	0.298913043478	-0.538414299024
[2  4  6  11  17  18  19  20  23  25  28  30  40  42  43  48  57]	0.825	0.7	0.270652173913	-0.557328579061
[7  10  11  13  14  16  18  19  20  22  26  27  28  33  36  37  38  39  42  43  44  47  48  49  50  52  56]	0.86847826087	0.5	0.296739130435	-0.536970112666
[4  8  9  10  17  21  23  26  32  34  38  39  41  45  47  49  52  53  57]	0.867391304348	0.7	0.302173913043	-0.679100917874
[1  4  5  10  22  24  27  31  33  41  44  46  51  52  55]	0.864130434783	0.7	0.291304347826	-0.308530518842
[1  5  6  7  8  10  11  13  15  17  19  22  24  25  28  30  31  36  39  46  54  56  57]	0.859782608696	0.7	0.289130434783	-0.697441620867
[2  4  6  11  17  18  19  20  23  25  28  30  40  42  43  48  57]	0.835869565217	0.5	0.267391304348	-0.535411739849
[2  8  14  15  16  17  18  20  26  27  28  34  36  37  40  41  42  44  45  46  47  48  51  55  57]	0.88152173913	0.7	0.297826086957	-0.204548750979
[5  7  13  14  15  19  21  22  26  32  34  36  38  39  41  42  48  50  51  53  56]	0.876086956522	0.7	0.315217391304	-0.703357239656
[4  8  9  10  17  21  23  26  32  34  38  39  41  45  47  49  52  53  57]	0.848913043478	0.5	0.297826086957	-0.608212206377
[1  5  6  7  8  10  11  13  15  17  19  22  24  25  28  30  31  36  39  46  54  56  57]	0.858695652174	0.5	0.313043478261	-0.743732633714
[5  7  13  14  15  19  21  22  26  32  34  36  38  39  41  42  48  50  51  53  56]	0.873913043478	0.5	0.309782608696	-0.698546925102
[1  4  5  10  22  24  27  31  33  41  44  46  51  52  55]	0.853260869565	0.5	0.289130434783	-0.406909632975
[2  8  14  15  16  17  18  20  26  27  28  34  36  37  40  41  42  44  45  46  47  48  51  55  57]	0.86847826087	0.5	0.317391304348	-0.226688471749
[2  4  5  7  8  10  14  16  17  20  21  23  24  25  27  31  33  35  36  37  39  46  47  52  53  55  57]	0.904347826087	0.7	0.325	-0.660829375255
[1  10  14  15  16  17  20  26  27  28  31  37  42  48  50  52  56]	0.884782608696	0.7	0.284782608696	-0.394079501008
[2  4  5  7  8  10  14  16  17  20  21  23  24  25  27  31  33  35  36  37  39  46  47  52  53  55  57]	0.904347826087	0.5	0.351086956522	-0.783426423272
[6  10  12  16  18  19  22  27  29  38  40  46  47  48  49  51  53  54  56]	0.865217391304	0.7	0.30652173913	-0.678883158661
[11  12  15  17  21  22  23  26  29  30  31  32  34  37  39  41  44  45  46  48  51  53  55]	0.842391304348	0.7	0.26847826087	-0.371944081058
[1  10  14  15  16  17  20  26  27  28  31  37  42  48  50  52  56]	0.854347826087	0.5	0.261956521739	-0.449863774467
[3  7  9  20  21  22  23  25  26  28  29  30  31  32  36  37  41  47  48  54  57]	0.845652173913	0.7	0.254347826087	-0.578629060311
[6  10  12  16  18  19  22  27  29  38  40  46  47  48  49  51  53  54  56]	0.872826086957	0.5	0.308695652174	-0.716553352377
[2  3  4  19  23  25  29  33  42  43  45  48  52  54  55]	0.81847826087	0.7	0.265217391304	-0.389933647537
[5  7  8  9  10  12  13  15  23  25  27  29  34  35  36  37  38  39  41  42  45  51  53  54  55]	0.902173913043	0.7	0.303260869565	-0.368826779596
[11  12  15  17  21  22  23  26  29  30  31  32  34  37  39  41  44  45  46  48  51  53  55]	0.864130434783	0.5	0.288043478261	-0.561779948512
[3  7  9  20  21  22  23  25  26  28  29  30  31  32  36  37  41  47  48  54  57]	0.853260869565	0.5	0.266304347826	-0.596724851869
[2  3  4  19  23  25  29  33  42  43  45  48  52  54  55]	0.825	0.5	0.291304347826	-0.346743582364
[5  7  8  9  10  12  13  15  23  25  27  29  34  35  36  37  38  39  41  42  45  51  53  54  55]	0.907608695652	0.5	0.313043478261	-0.377340465404
[2  4  10  12  14  15  17  18  21  24  26  27  30  35  36  37  43  44  46  47  49  51  53  54  55  56  57]	0.880434782609	0.7	0.311956521739	-0.397777667046
[3  4  5  7  14  15  16  17  24  27  28  42  44  49  54  55  56]	0.877173913043	0.7	0.295652173913	-0.663154612226
[2  4  10  12  14  15  17  18  21  24  26  27  30  35  36  37  43  44  46  47  49  51  53  54  55  56  57]	0.873913043478	0.5	0.304347826087	-0.376437673999
[8  9  10  11  15  19  20  25  30  36  40  43  45  46  52  53  54  56  57]	0.871739130435	0.7	0.296739130435	-0.608275246614
[2  7  8  11  14  16  19  22  28  33  34  35  37  38  40  44  45  46  47  48  49  55  57]	0.839130434783	0.7	0.288043478261	-0.587720287386
[3  4  5  7  14  15  16  17  24  27  28  42  44  49  54  55  56]	0.871739130435	0.5	0.289130434783	-0.650432452204
[3  8  17  30  31  35  36  39  44  45  46  52  53  54  57]	0.839130434783	0.7	0.292391304348	-0.4558940344
[6  9  11  15  16  19  20  23  24  25  26  28  43  44  46  47  48  49  50  51  54]	0.840217391304	0.7	0.273913043478	-0.462677547972
[8  9  10  11  15  19  20  25  30  36  40  43  45  46  52  53  54  56  57]	0.86847826087	0.5	0.298913043478	-0.624198804932
[1  5  7  9  11  17  18  19  21  23  25  26  27  29  30  33  34  40  41  44  45  47  52  53  57]	0.895652173913	0.7	0.31847826087	-0.56777386972
[2  7  8  11  14  16  19  22  28  33  34  35  37  38  40  44  45  46  47  48  49  55  57]	0.846739130435	0.5	0.276086956522	-0.56774444234
[3  8  17  30  31  35  36  39  44  45  46  52  53  54  57]	0.815217391304	0.5	0.278260869565	-0.451448478854
[6  9  11  15  16  19  20  23  24  25  26  28  43  44  46  47  48  49  50  51  54]	0.839130434783	0.5	0.28152173913	-0.418993389593
[1  5  7  9  11  17  18  19  21  23  25  26  27  29  30  33  34  40  41  44  45  47  52  53  57]	0.905434782609	0.5	0.317391304348	-0.585375112769
[1  2  4  5  6  7  10  13  16  18  20  22  24  25  27  28  31  32  34  35  43  44  45  47  48  51  53]	0.86847826087	0.7	0.316304347826	-0.473666429245
[1  6  8  21  24  25  27  30  37  39  43  48  51  54  55  56  57]	0.858695652174	0.7	0.308695652174	-0.406961840077
[1  2  4  5  6  7  10  13  16  18  20  22  24  25  27  28  31  32  34  35  43  44  45  47  48  51  53]	0.890217391304	0.5	0.335869565217	-0.439054576005
[9  10  13  14  18  20  26  27  34  37  40  42  44  45  47  48  49  53  57]	0.84347826087	0.7	0.295652173913	-0.225390961927
[1  2  6  8  13  14  15  17  24  25  26  27  28  32  34  36  38  43  44  45  48  49  52]	0.844565217391	0.7	0.292391304348	-0.0730895476729
[5  9  11  17  22  25  31  32  33  37  41  44  45  52  57]	0.866304347826	0.7	0.292391304348	-0.315887752151
[1  6  8  21  24  25  27  30  37  39  43  48  51  54  55  56  57]	0.855434782609	0.5	0.302173913043	-0.401454221073
[3  9  11  14  15  20  21  23  25  26  29  30  34  38  41  42  43  44  46  49  50  51  54  55  57]	0.863043478261	0.7	0.305434782609	-0.367496469688
[9  10  13  14  18  20  26  27  34  37  40  42  44  45  47  48  49  53  57]	0.869565217391	0.5	0.269565217391	-0.187309165918
[2  5  7  11  16  19  22  23  31  32  33  36  39  44  47  48  50  51  52  54  55]	0.854347826087	0.7	0.285869565217	-0.894813568623
[1  2  6  8  13  14  15  17  24  25  26  27  28  32  34  36  38  43  44  45  48  49  52]	0.84347826087	0.5	0.286956521739	-0.077666728348
[5  9  11  17  22  25  31  32  33  37  41  44  45  52  57]	0.846739130435	0.5	0.297826086957	-0.33185171021
[2  5  7  11  16  19  22  23  31  32  33  36  39  44  47  48  50  51  52  54  55]	0.861956521739	0.5	0.298913043478	-0.708887552455
[3  9  11  14  15  20  21  23  25  26  29  30  34  38  41  42  43  44  46  49  50  51  54  55  57]	0.851086956522	0.5	0.298913043478	-0.541039822973
[3  6  7  9  12  13  19  20  22  23  26  27  28  30  31  33  34  35  39  40  42  44  45  47  51  56  57]	0.873913043478	0.7	0.314130434783	-0.492651586556
[3  4  8  10  12  17  18  19  27  32  33  34  37  40  42  49  54]	0.763043478261	0.7	0.264130434783	-0.443868357537
[3  6  7  9  12  13  19  20  22  23  26  27  28  30  31  33  34  35  39  40  42  44  45  47  51  56  57]	0.861956521739	0.5	0.303260869565	-0.507194160134
[1  3  8  9  10  13  19  22  33  34  40  41  42  45  47  49  50  52  56]	0.834782608696	0.7	0.258695652174	-0.645169069928
[1  9  12  14  22  26  27  28  29  31  32  34  35  36  41  42  44  45  47  52  53  54  55]	0.863043478261	0.7	0.29347826087	-0.175093022315
[1  4  8  18  21  27  28  29  31  37  38  40  48  53  54]	0.834782608696	0.7	0.270652173913	-0.472282014112
[3  4  8  10  12  17  18  19  27  32  33  34  37  40  42  49  54]	0.764130434783	0.5	0.255434782609	-0.436599030676
[1  4  7  9  11  12  13  15  16  18  20  22  26  29  34  37  38  39  41  42  47  48  49  50  53]	0.875	0.7	0.295652173913	-0.481205251561
[3  7  8  9  17  20  22  25  26  30  31  32  35  38  39  40  41  43  51  52  56]	0.84347826087	0.7	0.26847826087	-0.523120912579
[1  3  8  9  10  13  19  22  33  34  40  41  42  45  47  49  50  52  56]	0.810869565217	0.5	0.260869565217	-0.612415299779
[1  9  12  14  22  26  27  28  29  31  32  34  35  36  41  42  44  45  47  52  53  54  55]	0.869565217391	0.5	0.288043478261	-0.211123601006
[1  4  8  18  21  27  28  29  31  37  38  40  48  53  54]	0.826086956522	0.5	0.266304347826	-0.467091606393
[1  4  7  9  11  12  13  15  16  18  20  22  26  29  34  37  38  39  41  42  47  48  49  50  53]	0.877173913043	0.5	0.322826086957	-0.489806814857
[3  7  8  9  17  20  22  25  26  30  31  32  35  38  39  40  41  43  51  52  56]	0.828260869565	0.5	0.258695652174	-0.545507159692
[7  10  11  13  14  16  18  19  20  22  26  27  28  33  36  37  38  39  42  43  44  47  48  49  50  52  56]	0.859782608696	0.7	0.303260869565	-0.525870318658
[2  5  6  13  16  18  21  24  29  33  39  41  43  47  50  51  54]	0.825	0.7	0.257608695652	-0.559169713945
[7  10  11  13  14  16  18  19  20  22  26  27  28  33  36  37  38  39  42  43  44  47  48  49  50  52  56]	0.866304347826	0.5	0.329347826087	-0.544918364512
[2  3  7  9  10  12  23  28  35  36  38  40  43  44  47  51  53  54  57]	0.832608695652	0.7	0.266304347826	-0.595578421731
[3  6  7  9  15  17  22  24  25  26  28  29  31  33  38  39  45  47  48  51  52  54  56]	0.866304347826	0.7	0.280434782609	-0.463037983837
[1  4  6  9  12  13  16  17  25  28  34  35  49  55  57]	0.817391304348	0.7	0.259782608696	-0.499268940364
[2  5  6  13  16  18  21  24  29  33  39  41  43  47  50  51  54]	0.828260869565	0.5	0.259782608696	-0.559957413147
[1  2  5  6  10  11  14  16  20  21  23  24  25  27  28  31  32  37  42  45  46  51  54  55  56]	0.89347826087	0.7	0.336956521739	-0.455928800664
[2  7  12  13  14  16  17  20  21  22  25  27  39  40  44  48  49  50  52  56  57]	0.892391304348	0.7	0.307608695652	-0.616751839237
[3  6  7  9  15  17  22  24  25  26  28  29  31  33  38  39  45  47  48  51  52  54  56]	0.859782608696	0.5	0.283695652174	-0.55650634907
[2  3  7  9  10  12  23  28  35  36  38  40  43  44  47  51  53  54  57]	0.85	0.5	0.286956521739	-0.599670916085
[1  4  6  9  12  13  16  17  25  28  34  35  49  55  57]	0.809782608696	0.5	0.248913043478	-0.515867155754
[1  2  5  6  10  11  14  16  20  21  23  24  25  27  28  31  32  37  42  45  46  51  54  55  56]	0.896739130435	0.5	0.313043478261	-0.439042118698
[2  7  12  13  14  16  17  20  21  22  25  27  39  40  44  48  49  50  52  56  57]	0.883695652174	0.5	0.297826086957	-0.583754213938
[3  7  8  9  13  14  15  17  18  19  21  30  32  33  35  39  40  41  42  43  45  48  50  52  53  55  57]	0.861956521739	0.7	0.309782608696	-0.75942518349
[2  4  6  11  17  18  19  20  23  25  28  30  40  42  43  48  57]	0.839130434783	0.7	0.25	-0.520989389068
[3  7  8  9  13  14  15  17  18  19  21  30  32  33  35  39  40  41  42  43  45  48  50  52  53  55  57]	0.884782608696	0.5	0.34347826087	-0.861519389614
[4  8  9  10  17  21  23  26  32  34  38  39  41  45  47  49  52  53  57]	0.836956521739	0.7	0.269565217391	-0.594325008523
[1  5  6  7  8  10  11  13  15  17  19  22  24  25  28  30  31  36  39  46  54  56  57]	0.858695652174	0.7	0.313043478261	-0.676087275491
[2  4  6  11  17  18  19  20  23  25  28  30  40  42  43  48  57]	0.811956521739	0.5	0.276086956522	-0.554621034573
[1  4  5  10  22  24  27  31  33  41  44  46  51  52  55]	0.828260869565	0.7	0.261956521739	-0.364824760117
[2  8  14  15  16  17  18  20  26  27  28  34  36  37  40  41  42  44  45  46  47  48  51  55  57]	0.851086956522	0.7	0.295652173913	-0.276182341549
[5  7  13  14  15  19  21  22  26  32  34  36  38  39  41  42  48  50  51  53  56]	0.864130434783	0.7	0.30652173913	-0.750728868852
[4  8  9  10  17  21  23  26  32  34  38  39  41  45  47  49  52  53  57]	0.836956521739	0.5	0.278260869565	-0.595443759425
[1  5  6  7  8  10  11  13  15  17  19  22  24  25  28  30  31  36  39  46  54  56  57]	0.867391304348	0.5	0.29347826087	-0.683146262945
[1  4  5  10  22  24  27  31  33  41  44  46  51  52  55]	0.847826086957	0.5	0.289130434783	-0.351930768747
[2  8  14  15  16  17  18  20  26  27  28  34  36  37  40  41  42  44  45  46  47  48  51  55  57]	0.880434782609	0.5	0.330434782609	-0.240435201828
[5  7  13  14  15  19  21  22  26  32  34  36  38  39  41  42  48  50  51  53  56]	0.870652173913	0.5	0.291304347826	-0.68903104117
[2  4  5  7  8  10  14  16  17  20  21  23  24  25  27  31  33  35  36  37  39  46  47  52  53  55  57]	0.884782608696	0.7	0.30652173913	-0.760964183847
[1  10  14  15  16  17  20  26  27  28  31  37  42  48  50  52  56]	0.851086956522	0.7	0.292391304348	-0.467952790867
[2  4  5  7  8  10  14  16  17  20  21  23  24  25  27  31  33  35  36  37  39  46  47  52  53  55  57]	0.908695652174	0.5	0.34347826087	-0.687441358004
[11  12  15  17  21  22  23  26  29  30  31  32  34  37  39  41  44  45  46  48  51  53  55]	0.860869565217	0.7	0.29347826087	-0.385130887926
[6  10  12  16  18  19  22  27  29  38  40  46  47  48  49  51  53  54  56]	0.85652173913	0.7	0.31847826087	-0.65174972587
[2  3  4  19  23  25  29  33  42  43  45  48  52  54  55]	0.823913043478	0.7	0.288043478261	-0.581528095414
[1  10  14  15  16  17  20  26  27  28  31  37  42  48  50  52  56]	0.841304347826	0.5	0.277173913043	-0.442632654614
[5  7  8  9  10  12  13  15  23  25  27  29  34  35  36  37  38  39  41  42  45  51  53  54  55]	0.890217391304	0.7	0.291304347826	-0.350208596306
[6  10  12  16  18  19  22  27  29  38  40  46  47  48  49  51  53  54  56]	0.870652173913	0.5	0.298913043478	-0.733112183365
[3  7  9  20  21  22  23  25  26  28  29  30  31  32  36  37  41  47  48  54  57]	0.860869565217	0.7	0.303260869565	-0.589091857557
[11  12  15  17  21  22  23  26  29  30  31  32  34  37  39  41  44  45  46  48  51  53  55]	0.844565217391	0.5	0.291304347826	-0.565183060303
[2  3  4  19  23  25  29  33  42  43  45  48  52  54  55]	0.829347826087	0.5	0.288043478261	-0.679139468382
[5  7  8  9  10  12  13  15  23  25  27  29  34  35  36  37  38  39  41  42  45  51  53  54  55]	0.892391304348	0.5	0.314130434783	-0.362984302363
[3  7  9  20  21  22  23  25  26  28  29  30  31  32  36  37  41  47  48  54  57]	0.846739130435	0.5	0.282608695652	-0.597078805816
[2  4  10  12  14  15  17  18  21  24  26  27  30  35  36  37  43  44  46  47  49  51  53  54  55  56  57]	0.861956521739	0.7	0.303260869565	-0.404195085216
[3  4  5  7  14  15  16  17  24  27  28  42  44  49  54  55  56]	0.871739130435	0.7	0.286956521739	-0.681695887939
[2  4  10  12  14  15  17  18  21  24  26  27  30  35  36  37  43  44  46  47  49  51  53  54  55  56  57]	0.876086956522	0.5	0.31847826087	-0.393795432727
[2  7  8  11  14  16  19  22  28  33  34  35  37  38  40  44  45  46  47  48  49  55  57]	0.830434782609	0.7	0.277173913043	-0.579657535258
[8  9  10  11  15  19  20  25  30  36  40  43  45  46  52  53  54  56  57]	0.85652173913	0.7	0.304347826087	-0.634591211672
[3  8  17  30  31  35  36  39  44  45  46  52  53  54  57]	0.826086956522	0.7	0.25652173913	-0.442575053458
[3  4  5  7  14  15  16  17  24  27  28  42  44  49  54  55  56]	0.867391304348	0.5	0.321739130435	-0.862376019325
[1  5  7  9  11  17  18  19  21  23  25  26  27  29  30  33  34  40  41  44  45  47  52  53  57]	0.89347826087	0.7	0.347826086957	-0.585972473267
[2  7  8  11  14  16  19  22  28  33  34  35  37  38  40  44  45  46  47  48  49  55  57]	0.828260869565	0.5	0.270652173913	-0.575504714519
[8  9  10  11  15  19  20  25  30  36  40  43  45  46  52  53  54  56  57]	0.85652173913	0.5	0.288043478261	-0.59242259892
[6  9  11  15  16  19  20  23  24  25  26  28  43  44  46  47  48  49  50  51  54]	0.863043478261	0.7	0.286956521739	-0.41194844662
[3  8  17  30  31  35  36  39  44  45  46  52  53  54  57]	0.844565217391	0.5	0.302173913043	-0.475488418642
[1  5  7  9  11  17  18  19  21  23  25  26  27  29  30  33  34  40  41  44  45  47  52  53  57]	0.905434782609	0.5	0.336956521739	-0.575009242811
[6  9  11  15  16  19  20  23  24  25  26  28  43  44  46  47  48  49  50  51  54]	0.845652173913	0.5	0.26847826087	-0.412299960872
[1  2  4  5  6  7  10  13  16  18  20  22  24  25  27  28  31  32  34  35  43  44  45  47  48  51  53]	0.877173913043	0.7	0.313043478261	-0.490680602596
[1  6  8  21  24  25  27  30  37  39  43  48  51  54  55  56  57]	0.838043478261	0.7	0.290217391304	-0.416460602735
[9  10  13  14  18  20  26  27  34  37  40  42  44  45  47  48  49  53  57]	0.858695652174	0.7	0.291304347826	-0.194598887052
[5  9  11  17  22  25  31  32  33  37  41  44  45  52  57]	0.836956521739	0.7	0.286956521739	-0.337587340277
[1  2  6  8  13  14  15  17  24  25  26  27  28  32  34  36  38  43  44  45  48  49  52]	0.847826086957	0.7	0.273913043478	-0.0959392170529
[1  2  4  5  6  7  10  13  16  18  20  22  24  25  27  28  31  32  34  35  43  44  45  47  48  51  53]	0.867391304348	0.5	0.309782608696	-0.467422807657
[1  6  8  21  24  25  27  30  37  39  43  48  51  54  55  56  57]	0.858695652174	0.5	0.311956521739	-0.395926877027
[3  9  11  14  15  20  21  23  25  26  29  30  34  38  41  42  43  44  46  49  50  51  54  55  57]	0.85652173913	0.7	0.284782608696	-0.37873548697
[1  2  6  8  13  14  15  17  24  25  26  27  28  32  34  36  38  43  44  45  48  49  52]	0.84347826087	0.5	0.309782608696	-0.0690972903141
[2  5  7  11  16  19  22  23  31  32  33  36  39  44  47  48  50  51  52  54  55]	0.864130434783	0.7	0.279347826087	-0.762603417465
[9  10  13  14  18  20  26  27  34  37  40  42  44  45  47  48  49  53  57]	0.855434782609	0.5	0.297826086957	-0.195203090492
[5  9  11  17  22  25  31  32  33  37  41  44  45  52  57]	0.860869565217	0.5	0.297826086957	-0.370615807203
[3  9  11  14  15  20  21  23  25  26  29  30  34  38  41  42  43  44  46  49  50  51  54  55  57]	0.859782608696	0.5	0.297826086957	-0.389053148767
[2  5  7  11  16  19  22  23  31  32  33  36  39  44  47  48  50  51  52  54  55]	0.848913043478	0.5	0.265217391304	-0.694036260188
[3  6  7  9  12  13  19  20  22  23  26  27  28  30  31  33  34  35  39  40  42  44  45  47  51  56  57]	0.855434782609	0.7	0.3	-0.509593075337
[3  4  8  10  12  17  18  19  27  32  33  34  37  40  42  49  54]	0.794565217391	0.7	0.271739130435	-0.408279728382
[1  9  12  14  22  26  27  28  29  31  32  34  35  36  41  42  44  45  47  52  53  54  55]	0.880434782609	0.7	0.286956521739	-0.20284742897
[1  3  8  9  10  13  19  22  33  34  40  41  42  45  47  49  50  52  56]	0.802173913043	0.7	0.25652173913	-0.645193608695
[1  4  8  18  21  27  28  29  31  37  38  40  48  53  54]	0.842391304348	0.7	0.260869565217	-0.471504286165
[3  6  7  9  12  13  19  20  22  23  26  27  28  30  31  33  34  35  39  40  42  44  45  47  51  56  57]	0.839130434783	0.5	0.284782608696	-0.516184814611
[3  4  8  10  12  17  18  19  27  32  33  34  37  40  42  49  54]	0.802173913043	0.5	0.273913043478	-0.402208854887
[1  4  7  9  11  12  13  15  16  18  20  22  26  29  34  37  38  39  41  42  47  48  49  50  53]	0.871739130435	0.7	0.297826086957	-0.546398885104
[1  9  12  14  22  26  27  28  29  31  32  34  35  36  41  42  44  45  47  52  53  54  55]	0.853260869565	0.5	0.295652173913	-0.372308176938
[1  4  8  18  21  27  28  29  31  37  38  40  48  53  54]	0.83152173913	0.5	0.258695652174	-0.471018670565
