features	accuracy	lamda	sensitivity	classibias
[5  6  12  21  23  26  29  31  34  37  39  43  47  57]	0.782608695652	0.7	0.214130434783	-0.547454516985
[4  17  31  35  36  44  55  56]	0.701086956522	0.7	0.111956521739	-0.35872061823
[4  29]	0.625	0.7	0.00326086956522	-0.182953078352
[14  19  21  27  35  44]	0.759782608696	0.7	0.213043478261	-0.487543889498
[6  17  29  31  33  34  36  38  41  42  44  53]	0.759782608696	0.7	0.173913043478	-0.326094555591
[5  6  12  21  23  26  29  31  34  37  39  43  47  57]	0.780434782609	0.5	0.234782608696	-0.557176585966
[22  32  43  47]	0.608695652174	0.7	0.00760869565217	-0.182593349699
[4  29]	0.596739130435	0.5	0.00434782608696	-0.201116748497
[4  17  31  35  36  44  55  56]	0.710869565217	0.5	0.122826086957	-0.276788998196
[6  17  29  31  33  34  36  38  41  42  44  53]	0.764130434783	0.5	0.189130434783	-0.341274546937
[14  19  21  27  35  44]	0.730434782609	0.5	0.198913043478	-0.49472895187
[9  10  12  16  18  28  29  36  48  49]	0.733695652174	0.7	0.166304347826	-0.36932579782
[22  32  43  47]	0.621739130435	0.5	0.0119565217391	-0.175043707357
[9  10  12  16  18  28  29  36  48  49]	0.727173913043	0.5	0.151086956522	-0.37087428805
[1  3  5  9  10  13  17  26  30  37  40  41  53  55]	0.778260869565	0.7	0.213043478261	-0.482075960947
[17  55]	0.65652173913	0.7	0.0684782608696	-0.310219451193
[4  10  15  19  23  38  39  43  46  47  49  50]	0.736956521739	0.7	0.18152173913	-0.436272160512
[4  13  30  35  36  49]	0.623913043478	0.7	0.0380434782609	-0.199449131783
[1  3  5  9  10  13  17  26  30  37  40  41  53  55]	0.769565217391	0.5	0.221739130435	-0.496467600643
[3  6  11  18  28  29  30  52]	0.754347826087	0.7	0.214130434783	-0.48240835114
[2  13  26  50]	0.63152173913	0.7	0.0467391304348	-0.144468211007
[4  10  15  19  23  38  39  43  46  47  49  50]	0.755434782609	0.5	0.177173913043	-0.423850948346
[17  55]	0.65652173913	0.5	0.0826086956522	-0.314392510949
[9  12  16  21  30  31  32  45  48  57]	0.771739130435	0.7	0.219565217391	-0.520362619949
[4  13  30  35  36  49]	0.594565217391	0.5	0.0423913043478	-0.212669982095
[3  6  11  18  28  29  30  52]	0.745652173913	0.5	0.182608695652	-0.490759823083
[2  13  26  50]	0.607608695652	0.5	0.0434782608696	-0.157198892162
[9  12  16  21  30  31  32  45  48  57]	0.775	0.5	0.223913043478	-0.516810465658
[1  3  8  10  13  17  18  19  22  27  38  49  50  51]	0.761956521739	0.7	0.220652173913	-0.61164837101
[4  5  6  9  13  19  20  38  42  44  48  51]	0.738043478261	0.7	0.19347826087	-0.610489713747
[18  52]	0.715217391304	0.7	0.0989130434783	-0.326643600232
[10  25  33  36  50  54  56  57]	0.708695652174	0.7	0.115217391304	-0.200603208425
[1  3  8  10  13  17  18  19  22  27  38  49  50  51]	0.744565217391	0.5	0.223913043478	-0.628030627423
[11  17  31  36  51  54]	0.697826086957	0.7	0.117391304348	-0.311239251043
[3  21  34  37]	0.742391304348	0.7	0.180434782609	-0.435111277454
[4  5  6  9  13  19  20  38  42  44  48  51]	0.769565217391	0.5	0.219565217391	-0.594146286835
[18  52]	0.7	0.5	0.123913043478	-0.383027451419
[10  25  33  36  50  54  56  57]	0.688043478261	0.5	0.122826086957	-0.223874557871
[11  17  31  36  51  54]	0.732608695652	0.5	0.138043478261	-0.299815383298
[1  2  12  13  15  16  22  26  49  52]	0.755434782609	0.7	0.172826086957	-0.358095165785
[3  21  34  37]	0.710869565217	0.5	0.179347826087	-0.459888082917
[1  2  12  13  15  16  22  26  49  52]	0.739130434783	0.5	0.15652173913	-0.364710554178
[1  16  18  23  25  26  27  29  30  32  39  47  49  50]	0.796739130435	0.7	0.213043478261	-0.226223283037
[6  12  14  15  21  28  32  35  48  54  55  57]	0.748913043478	0.7	0.197826086957	-0.546770139463
[31  32]	0.610869565217	0.7	0.0	-0.189830045972
[6  25  51  53]	0.713043478261	0.7	0.147826086957	-0.299163485036
[7  21  22  28  29  34  46  52]	0.75	0.7	0.20652173913	-0.526264495757
[1  6  42  45  48  53]	0.717391304348	0.7	0.171739130435	-0.354502007655
[1  16  18  23  25  26  27  29  30  32  39  47  49  50]	0.78152173913	0.5	0.203260869565	-0.257365927709
[6  12  14  15  21  28  32  35  48  54  55  57]	0.752173913043	0.5	0.202173913043	-0.55779089876
[31  32]	0.602173913043	0.5	0.0	-0.190856729839
[1  4  12  22  23  24  37  38  44  51]	0.715217391304	0.7	0.133695652174	-0.306026147282
[1  6  42  45  48  53]	0.727173913043	0.5	0.154347826087	-0.341144963528
[6  25  51  53]	0.754347826087	0.5	0.140217391304	-0.265052665476
[7  21  22  28  29  34  46  52]	0.792391304348	0.5	0.211956521739	-0.50827643043
[1  4  12  22  23  24  37  38  44  51]	0.733695652174	0.5	0.144565217391	-0.308952781569
[1  5  7  9  22  29  32  36  37  45  47  55]	0.751086956522	0.7	0.197826086957	-0.383393923241
[4  5  11  21  25  30  32  39  40  42  44  45  48  49]	0.782608695652	0.7	0.25	-0.369689483541
[11  13  15  16  22  28]	0.740217391304	0.7	0.152173913043	-0.368189307496
[23  32]	0.733695652174	0.7	0.113043478261	-0.282999563249
[5  10  23  29  30  33  41  51]	0.74347826087	0.7	0.154347826087	-0.333658588835
[6  12  27  55]	0.663043478261	0.7	0.0902173913043	-0.257071919611
[1  5  7  9  22  29  32  36  37  45  47  55]	0.740217391304	0.5	0.197826086957	-0.394335219037
[4  5  11  21  25  30  32  39  40  42  44  45  48  49]	0.777173913043	0.5	0.251086956522	-0.362486619944
[11  13  15  16  22  28]	0.717391304348	0.5	0.142391304348	-0.381091863952
[23  32]	0.704347826087	0.5	0.10652173913	-0.290431432093
[9  11  24  25  28  37  42  44  48  53]	0.760869565217	0.7	0.185869565217	-0.269163826733
[6  12  27  55]	0.651086956522	0.5	0.0739130434783	-0.272639440762
[5  10  23  29  30  33  41  51]	0.754347826087	0.5	0.165217391304	-0.351271394298
[9  11  24  25  28  37  42  44  48  53]	0.773913043478	0.5	0.19347826087	-0.267403385054
[5  12  13  14  15  18  19  24  28  45  47  51  53  56]	0.776086956522	0.7	0.225	-0.575086357962
[3  4  13  22  23  25  28  29  36  40  45  47]	0.73152173913	0.7	0.172826086957	-0.288460944054
[3  17  19  29  42  50]	0.66847826087	0.7	0.182608695652	-0.557288875049
[4  12  23  30  32  34  40  54]	0.70652173913	0.7	0.103260869565	-0.285316751796
[21  25]	0.707608695652	0.7	0.170652173913	-0.384972094981
[5  8  18  54]	0.686956521739	0.7	0.151086956522	-0.448852119045
[3  4  13  22  23  25  28  29  36  40  45  47]	0.729347826087	0.5	0.165217391304	-0.289554814954
[5  12  13  14  15  18  19  24  28  45  47  51  53  56]	0.788043478261	0.5	0.226086956522	-0.556741818235
[3  17  19  29  42  50]	0.704347826087	0.5	0.177173913043	-0.515512847249
[6  14  19  33  36  37  42  44  48  52]	0.734782608696	0.7	0.192391304348	-0.397712565492
[5  8  18  54]	0.719565217391	0.5	0.15	-0.42503999695
[21  25]	0.752173913043	0.5	0.19347826087	-0.373346617712
[4  12  23  30  32  34  40  54]	0.689130434783	0.5	0.103260869565	-0.299284924337
[6  14  19  33  36  37  42  44  48  52]	0.715217391304	0.5	0.170652173913	-0.393047339306
[6  10  12  20  29  32  35  38  45  47  49  52  54  57]	0.70652173913	0.7	0.165217391304	-0.403365233934
[3  5  6  11  15  23  24  31  32  34  45  54]	0.770652173913	0.7	0.219565217391	-0.534814973365
[17  24  35  48  51  53]	0.746739130435	0.7	0.167391304348	-0.363142597134
[5  13  29  43]	0.669565217391	0.7	0.1	-0.305425264301
[25  50]	0.603260869565	0.7	0.0	-0.100845692421
[6  9  22  29  33  37  53  55]	0.773913043478	0.7	0.185869565217	-0.323576034258
[3  5  6  11  15  23  24  31  32  34  45  54]	0.788043478261	0.5	0.210869565217	-0.507574333042
[6  10  12  20  29  32  35  38  45  47  49  52  54  57]	0.732608695652	0.5	0.171739130435	-0.402119233179
[17  24  35  48  51  53]	0.748913043478	0.5	0.170652173913	-0.357395877462
[5  13  29  43]	0.685869565217	0.5	0.11847826087	-0.302007896293
[4  6  10  12  24  25  30  31  35  42]	0.734782608696	0.7	0.141304347826	-0.253252775616
[25  50]	0.607608695652	0.5	0.0	-0.0836302746103
[6  9  22  29  33  37  53  55]	0.75	0.5	0.179347826087	-0.354256419206
[4  6  10  12  24  25  30  31  35  42]	0.732608695652	0.5	0.164130434783	-0.2615760441
[6  17  29  31  33  34  36  38  41  42  44  53]	0.760869565217	0.7	0.170652173913	-0.331803846098
[5  6  12  21  23  26  29  31  34  37  39  43  47  57]	0.8	0.7	0.247826086957	-0.552346667664
[14  19  21  27  35  44]	0.729347826087	0.7	0.198913043478	-0.507699019934
[22  32  43  47]	0.613043478261	0.7	0.00869565217391	-0.181578865447
[38  57]	0.625	0.7	0.0586956521739	-0.332969895809
[6  17  29  31  33  34  36  38  41  42  44  53]	0.75	0.5	0.176086956522	-0.362863548651
[4  17  31  35  36  44  55  56]	0.713043478261	0.7	0.140217391304	-0.358808112174
[5  6  12  21  23  26  29  31  34  37  39  43  47  57]	0.805434782609	0.5	0.269565217391	-0.558799583337
[22  32  43  47]	0.620652173913	0.5	0.00652173913043	-0.175297086785
[14  19  21  27  35  44]	0.735869565217	0.5	0.190217391304	-0.488081587456
[9  10  12  16  18  28  29  36  48  49]	0.722826086957	0.7	0.15	-0.368563731749
[38  57]	0.65	0.5	0.075	-0.340469646084
[4  17  31  35  36  44  55  56]	0.695652173913	0.5	0.119565217391	-0.297676547959
[9  10  12  16  18  28  29  36  48  49]	0.720652173913	0.5	0.158695652174	-0.383081583622
[13  21  22  24  39  42  47  49  52  53  54  55]	0.777173913043	0.7	0.226086956522	-0.580451851916
[3  5  14  15  18  22  28  31  33  36  37  43  44  49]	0.758695652174	0.7	0.207608695652	-0.342927077849
[4  37  48  53]	0.703260869565	0.7	0.0891304347826	-0.24229167691
[3  23  29  33  34  52]	0.708695652174	0.7	0.145652173913	-0.395520415135
[13  21  22  24  39  42  47  49  52  53  54  55]	0.810869565217	0.5	0.235869565217	-0.569667937682
[4  29]	0.604347826087	0.7	0.00326086956522	-0.195976935607
[1  13  29  31  34  40  51  57]	0.659782608696	0.7	0.105434782609	-0.355251763325
[3  5  14  15  18  22  28  31  33  36  37  43  44  49]	0.684782608696	0.5	0.184782608696	-0.370790698082
[4  37  48  53]	0.709782608696	0.5	0.105434782609	-0.252434214903
[3  23  29  33  34  52]	0.740217391304	0.5	0.145652173913	-0.384803070614
[7  12  13  25  31  38  46  49  50  56]	0.734782608696	0.7	0.155434782609	-0.29424029768
[1  13  29  31  34  40  51  57]	0.665217391304	0.5	0.109782608696	-0.358355368746
[4  29]	0.6	0.5	0.00326086956522	-0.198163602681
[7  12  13  25  31  38  46  49  50  56]	0.752173913043	0.5	0.179347826087	-0.217859975455
[4  10  15  19  23  38  39  43  46  47  49  50]	0.735869565217	0.7	0.165217391304	-0.437258072247
[4  13  30  35  36  49]	0.630434782609	0.7	0.0413043478261	-0.197628421662
[2  13  26  50]	0.626086956522	0.7	0.0467391304348	-0.157621526362
[1  3  5  9  10  13  17  26  30  37  40  41  53  55]	0.769565217391	0.7	0.202173913043	-0.487533211626
[17  55]	0.7	0.7	0.0815217391304	-0.28874064683
[4  10  15  19  23  38  39  43  46  47  49  50]	0.728260869565	0.5	0.177173913043	-0.45571144959
[3  6  11  18  28  29  30  52]	0.775	0.7	0.191304347826	-0.460196791428
[4  13  30  35  36  49]	0.634782608696	0.5	0.0391304347826	-0.192566136898
[1  3  5  9  10  13  17  26  30  37  40  41  53  55]	0.794565217391	0.5	0.216304347826	-0.46512567013
[2  13  26  50]	0.632608695652	0.5	0.0445652173913	-0.155183029125
[17  55]	0.658695652174	0.5	0.05	-0.304664196119
[9  12  16  21  30  31  32  45  48  57]	0.760869565217	0.7	0.223913043478	-0.520133974286
[3  6  11  18  28  29  30  52]	0.71847826087	0.5	0.175	-0.473314040933
[9  12  16  21  30  31  32  45  48  57]	0.758695652174	0.5	0.221739130435	-0.525321670076
[4  5  6  9  13  19  20  38  42  44  48  51]	0.771739130435	0.7	0.222826086957	-0.596505730047
[3  21  34  37]	0.732608695652	0.7	0.167391304348	-0.451787462266
[11  17  31  36  51  54]	0.715217391304	0.7	0.129347826087	-0.305355634117
[1  3  8  10  13  17  18  19  22  27  38  49  50  51]	0.75	0.7	0.2	-0.601559842975
[4  5  6  9  13  19  20  38  42  44  48  51]	0.769565217391	0.5	0.201086956522	-0.604182495586
[10  25  33  36  50  54  56  57]	0.678260869565	0.7	0.11847826087	-0.227197151546
[18  52]	0.68152173913	0.7	0.102173913043	-0.351331400496
[3  21  34  37]	0.728260869565	0.5	0.184782608696	-0.4613095638
[11  17  31  36  51  54]	0.69347826087	0.5	0.113043478261	-0.309088855995
[1  3  8  10  13  17  18  19  22  27  38  49  50  51]	0.729347826087	0.5	0.2	-0.620857862012
[10  25  33  36  50  54  56  57]	0.694565217391	0.5	0.123913043478	-0.272048153699
[18  52]	0.644565217391	0.5	0.103260869565	-0.358078535603
[1  2  12  13  15  16  22  26  49  52]	0.734782608696	0.7	0.151086956522	-0.3604717493
[1  2  12  13  15  16  22  26  49  52]	0.752173913043	0.5	0.183695652174	-0.384656877752
[6  12  14  15  21  28  32  35  48  54  55  57]	0.725	0.7	0.191304347826	-0.566570222535
[6  25  51  53]	0.745652173913	0.7	0.166304347826	-0.28290249353
[1  16  18  23  25  26  27  29  30  32  39  47  49  50]	0.779347826087	0.7	0.186956521739	-0.254675223025
[1  6  42  45  48  53]	0.733695652174	0.7	0.148913043478	-0.329072125863
[6  12  14  15  21  28  32  35  48  54  55  57]	0.745652173913	0.5	0.207608695652	-0.562410351504
[7  21  22  28  29  34  46  52]	0.783695652174	0.7	0.197826086957	-0.508160754357
[31  32]	0.597826086957	0.7	0.0	-0.195219174315
[6  25  51  53]	0.733695652174	0.5	0.147826086957	-0.280287065995
[1  16  18  23  25  26  27  29  30  32  39  47  49  50]	0.777173913043	0.5	0.2	-0.265609333082
[1  6  42  45  48  53]	0.73152173913	0.5	0.153260869565	-0.313684794509
[31  32]	0.580434782609	0.5	0.0	-0.203354702717
[7  21  22  28  29  34  46  52]	0.759782608696	0.5	0.210869565217	-0.520054600804
[1  4  12  22  23  24  37  38  44  51]	0.711956521739	0.7	0.157608695652	-0.310537163056
[1  4  12  22  23  24  37  38  44  51]	0.716304347826	0.5	0.14347826087	-0.294177222163
[1  5  7  9  22  29  32  36  37  45  47  55]	0.739130434783	0.7	0.182608695652	-0.393293124549
[6  12  27  55]	0.636956521739	0.7	0.0891304347826	-0.273072231149
[11  13  15  16  22  28]	0.71847826087	0.7	0.155434782609	-0.400010321813
[4  5  11  21  25  30  32  39  40  42  44  45  48  49]	0.782608695652	0.7	0.235869565217	-0.363146835354
[5  10  23  29  30  33  41  51]	0.770652173913	0.7	0.161956521739	-0.335341492937
[23  32]	0.717391304348	0.7	0.104347826087	-0.285051267135
[1  5  7  9  22  29  32  36  37  45  47  55]	0.753260869565	0.5	0.18152173913	-0.372815371076
[6  12  27  55]	0.640217391304	0.5	0.0717391304348	-0.281001961563
[4  5  11  21  25  30  32  39  40  42  44  45  48  49]	0.797826086957	0.5	0.241304347826	-0.356042637537
[11  13  15  16  22  28]	0.71847826087	0.5	0.155434782609	-0.384580822877
[5  10  23  29  30  33  41  51]	0.722826086957	0.5	0.172826086957	-0.380890197789
[23  32]	0.695652173913	0.5	0.105434782609	-0.301252356937
[9  11  24  25  28  37  42  44  48  53]	0.79347826087	0.7	0.201086956522	-0.250846678992
[9  11  24  25  28  37  42  44  48  53]	0.777173913043	0.5	0.186956521739	-0.252522662402
[3  4  13  22  23  25  28  29  36  40  45  47]	0.704347826087	0.7	0.152173913043	-0.298310924672
[5  8  18  54]	0.664130434783	0.7	0.128260869565	-0.454169066842
[5  12  13  14  15  18  19  24  28  45  47  51  53  56]	0.795652173913	0.7	0.229347826087	-0.559912387196
[3  17  19  29  42  50]	0.70652173913	0.7	0.163043478261	-0.520192118056
[4  12  23  30  32  34  40  54]	0.734782608696	0.7	0.126086956522	-0.280608327226
[3  4  13  22  23  25  28  29  36  40  45  47]	0.710869565217	0.5	0.167391304348	-0.299005336684
[21  25]	0.747826086957	0.7	0.185869565217	-0.372023286174
[5  8  18  54]	0.71847826087	0.5	0.141304347826	-0.424863726769
[3  17  19  29  42  50]	0.698913043478	0.5	0.161956521739	-0.519486585704
[5  12  13  14  15  18  19  24  28  45  47  51  53  56]	0.805434782609	0.5	0.230434782609	-0.562829504571
[4  12  23  30  32  34  40  54]	0.709782608696	0.5	0.114130434783	-0.285499415229
[21  25]	0.729347826087	0.5	0.176086956522	-0.37431053425
[6  14  19  33  36  37  42  44  48  52]	0.738043478261	0.7	0.196739130435	-0.389844141816
[6  14  19  33  36  37  42  44  48  52]	0.75	0.5	0.220652173913	-0.422975426967
[3  5  6  11  15  23  24  31  32  34  45  54]	0.784782608696	0.7	0.205434782609	-0.519130276955
[5  13  29  43]	0.675	0.7	0.127173913043	-0.307250259648
[17  24  35  48  51  53]	0.755434782609	0.7	0.15652173913	-0.353125946811
[6  10  12  20  29  32  35  38  45  47  49  52  54  57]	0.740217391304	0.7	0.148913043478	-0.39363775634
[6  9  22  29  33  37  53  55]	0.746739130435	0.7	0.180434782609	-0.359856596443
[3  5  6  11  15  23  24  31  32  34  45  54]	0.792391304348	0.5	0.205434782609	-0.51008823862
[25  50]	0.619565217391	0.7	0.0	-0.101510762056
[5  13  29  43]	0.689130434783	0.5	0.117391304348	-0.301493400758
[6  10  12  20  29  32  35  38  45  47  49  52  54  57]	0.74347826087	0.5	0.176086956522	-0.392918793694
[17  24  35  48  51  53]	0.764130434783	0.5	0.164130434783	-0.362628536693
[6  9  22  29  33  37  53  55]	0.725	0.5	0.154347826087	-0.345045588461
[25  50]	0.597826086957	0.5	0.0	-0.112011916714
[4  6  10  12  24  25  30  31  35  42]	0.720652173913	0.7	0.151086956522	-0.267339233041
[4  6  10  12  24  25  30  31  35  42]	0.747826086957	0.5	0.165217391304	-0.249350420514
[6  17  29  31  33  34  36  38  41  42  44  53]	0.735869565217	0.7	0.169565217391	-0.339903089637
[22  32  43  47]	0.604347826087	0.7	0.0130434782609	-0.184418333092
[5  6  12  21  23  26  29  31  34  37  39  43  47  57]	0.809782608696	0.7	0.239130434783	-0.5461487856
[14  19  21  27  35  44]	0.726086956522	0.7	0.189130434783	-0.496186414012
[4  17  31  35  36  44  55  56]	0.694565217391	0.7	0.114130434783	-0.293304822203
[6  17  29  31  33  34  36  38  41  42  44  53]	0.76847826087	0.5	0.161956521739	-0.327143123373
[38  57]	0.652173913043	0.7	0.0663043478261	-0.320043565422
[5  6  12  21  23  26  29  31  34  37  39  43  47  57]	0.802173913043	0.5	0.252173913043	-0.548819088146
[22  32  43  47]	0.610869565217	0.5	0.0108695652174	-0.183145556015
[14  19  21  27  35  44]	0.707608695652	0.5	0.2	-0.512357076345
[4  17  31  35  36  44  55  56]	0.697826086957	0.5	0.128260869565	-0.296839545159
[9  10  12  16  18  28  29  36  48  49]	0.746739130435	0.7	0.182608695652	-0.374361675062
[38  57]	0.652173913043	0.5	0.0510869565217	-0.307446254552
[9  10  12  16  18  28  29  36  48  49]	0.721739130435	0.5	0.157608695652	-0.369677394056
[13  21  22  24  39  42  47  49  52  53  54  55]	0.765217391304	0.7	0.233695652174	-0.567408764324
[3  5  14  15  18  22  28  31  33  36  37  43  44  49]	0.754347826087	0.7	0.186956521739	-0.339595939161
[4  37  48  53]	0.702173913043	0.7	0.113043478261	-0.258881093483
[3  23  29  33  34  52]	0.727173913043	0.7	0.148913043478	-0.389797433922
[1  13  29  31  34  40  51  57]	0.669565217391	0.7	0.102173913043	-0.342498090174
[9  54]	0.659782608696	0.7	0.0804347826087	-0.294200984822
[13  21  22  24  39  42  47  49  52  53  54  55]	0.79347826087	0.5	0.226086956522	-0.549845491262
[3  5  14  15  18  22  28  31  33  36  37  43  44  49]	0.741304347826	0.5	0.180434782609	-0.328497407612
[3  23  29  33  34  52]	0.760869565217	0.5	0.157608695652	-0.403432703505
[4  37  48  53]	0.711956521739	0.5	0.108695652174	-0.263471552866
[7  12  13  25  31  38  46  49  50  56]	0.760869565217	0.7	0.169565217391	-0.215640099314
[9  54]	0.654347826087	0.5	0.0728260869565	-0.291488801734
[1  13  29  31  34  40  51  57]	0.679347826087	0.5	0.10652173913	-0.338392504475
[7  12  13  25  31  38  46  49  50  56]	0.740217391304	0.5	0.161956521739	-0.221174250862
[5  6  11  13  20  28  29  32  41  42  47  48  49  50]	0.729347826087	0.7	0.183695652174	-0.38905388935
[2  6  8  15  18  30  34  39  44  46  47  48]	0.733695652174	0.7	0.15	-0.259199789487
[15  38  40  54]	0.632608695652	0.7	0.0336956521739	-0.239429934713
[1  15  21  37  38  46]	0.739130434783	0.7	0.173913043478	-0.415784043962
[4  29]	0.620652173913	0.7	0.00434782608696	-0.18639095564
[11  19  22  23  27  35  49  51]	0.713043478261	0.7	0.169565217391	-0.47014038427
[2  6  8  15  18  30  34  39  44  46  47  48]	0.728260869565	0.5	0.138043478261	-0.268928119311
[5  6  11  13  20  28  29  32  41  42  47  48  49  50]	0.754347826087	0.5	0.18152173913	-0.386851855119
[1  15  21  37  38  46]	0.757608695652	0.5	0.191304347826	-0.423848009804
[15  38  40  54]	0.638043478261	0.5	0.0413043478261	-0.237209336125
[1  4  8  10  11  25  35  37  47  52]	0.730434782609	0.7	0.164130434783	-0.304513708496
[4  29]	0.607608695652	0.5	0.00108695652174	-0.191048126862
[11  19  22  23  27  35  49  51]	0.733695652174	0.5	0.170652173913	-0.448275907218
[1  4  8  10  11  25  35  37  47  52]	0.760869565217	0.5	0.188043478261	-0.293529502643
[1  3  5  9  10  13  17  26  30  37  40  41  53  55]	0.784782608696	0.7	0.225	-0.4729340569
[4  10  15  19  23  38  39  43  46  47  49  50]	0.739130434783	0.7	0.188043478261	-0.448769311794
[2  13  26  50]	0.619565217391	0.7	0.0413043478261	-0.146183593769
[4  13  30  35  36  49]	0.615217391304	0.7	0.0315217391304	-0.199483140438
[17  55]	0.667391304348	0.7	0.0673913043478	-0.302242851154
[1  3  5  9  10  13  17  26  30  37  40  41  53  55]	0.785869565217	0.5	0.217391304348	-0.476943085345
[3  6  11  18  28  29  30  52]	0.78152173913	0.7	0.198913043478	-0.457133045968
[4  10  15  19  23  38  39  43  46  47  49  50]	0.721739130435	0.5	0.192391304348	-0.471190157809
[2  13  26  50]	0.609782608696	0.5	0.0369565217391	-0.145278693364
[4  13  30  35  36  49]	0.610869565217	0.5	0.0391304347826	-0.200319503503
[17  55]	0.635869565217	0.5	0.079347826087	-0.320423119719
[9  12  16  21  30  31  32  45  48  57]	0.752173913043	0.7	0.216304347826	-0.526963381591
[3  6  11  18  28  29  30  52]	0.745652173913	0.5	0.19347826087	-0.468376533586
[9  12  16  21  30  31  32  45  48  57]	0.779347826087	0.5	0.216304347826	-0.523429456056
[4  5  6  9  13  19  20  38  42  44  48  51]	0.772826086957	0.7	0.234782608696	-0.597430986902
[1  3  8  10  13  17  18  19  22  27  38  49  50  51]	0.744565217391	0.7	0.210869565217	-0.610048270064
[11  17  31  36  51  54]	0.714130434783	0.7	0.127173913043	-0.301467389764
[3  21  34  37]	0.728260869565	0.7	0.214130434783	-0.458362483338
[10  25  33  36  50  54  56  57]	0.713043478261	0.7	0.128260869565	-0.206470321395
[18  52]	0.692391304348	0.7	0.140217391304	-0.429004599925
[4  5  6  9  13  19  20  38  42  44  48  51]	0.771739130435	0.5	0.219565217391	-0.594037986796
[1  3  8  10  13  17  18  19  22  27  38  49  50  51]	0.74347826087	0.5	0.210869565217	-0.616234373289
[11  17  31  36  51  54]	0.7	0.5	0.107608695652	-0.306378312325
[3  21  34  37]	0.733695652174	0.5	0.188043478261	-0.454989305483
[10  25  33  36  50  54  56  57]	0.722826086957	0.5	0.130434782609	-0.194675225395
[18  52]	0.669565217391	0.5	0.0858695652174	-0.346570513541
[1  2  12  13  15  16  22  26  49  52]	0.74347826087	0.7	0.179347826087	-0.397743341382
[1  2  12  13  15  16  22  26  49  52]	0.740217391304	0.5	0.170652173913	-0.363065003671
[6  12  14  15  21  28  32  35  48  54  55  57]	0.764130434783	0.7	0.202173913043	-0.556230681223
[6  25  51  53]	0.741304347826	0.7	0.158695652174	-0.271172097059
[1  16  18  23  25  26  27  29  30  32  39  47  49  50]	0.771739130435	0.7	0.191304347826	-0.254309498127
[1  6  42  45  48  53]	0.720652173913	0.7	0.136956521739	-0.324051713989
[6  25  51  53]	0.763043478261	0.5	0.171739130435	-0.295623735887
[7  21  22  28  29  34  46  52]	0.789130434783	0.7	0.201086956522	-0.509185209982
[6  12  14  15  21  28  32  35  48  54  55  57]	0.784782608696	0.5	0.216304347826	-0.539178823326
[31  32]	0.60652173913	0.7	0.0	-0.191044214097
[1  16  18  23  25  26  27  29  30  32  39  47  49  50]	0.796739130435	0.5	0.213043478261	-0.213881435335
[1  6  42  45  48  53]	0.711956521739	0.5	0.152173913043	-0.342665829637
[1  4  12  22  23  24  37  38  44  51]	0.733695652174	0.7	0.136956521739	-0.292829933275
[7  21  22  28  29  34  46  52]	0.798913043478	0.5	0.230434782609	-0.558727744884
[31  32]	0.621739130435	0.5	0.0	-0.183150004679
[1  4  12  22  23  24  37  38  44  51]	0.725	0.5	0.128260869565	-0.297448834606
[1  5  7  9  22  29  32  36  37  45  47  55]	0.727173913043	0.7	0.175	-0.389273386398
[4  5  11  21  25  30  32  39  40  42  44  45  48  49]	0.802173913043	0.7	0.261956521739	-0.355741087363
[6  12  27  55]	0.669565217391	0.7	0.0902173913043	-0.264096231445
[11  13  15  16  22  28]	0.75652173913	0.7	0.154347826087	-0.374524862885
[1  5  7  9  22  29  32  36  37  45  47  55]	0.747826086957	0.5	0.196739130435	-0.385021407702
[5  10  23  29  30  33  41  51]	0.741304347826	0.7	0.176086956522	-0.352055783369
[4  5  11  21  25  30  32  39  40  42  44  45  48  49]	0.789130434783	0.5	0.258695652174	-0.375876808229
[6  12  27  55]	0.702173913043	0.5	0.0934782608696	-0.247208976198
[23  32]	0.692391304348	0.7	0.0967391304348	-0.302673610181
[11  13  15  16  22  28]	0.720652173913	0.5	0.148913043478	-0.382595232004
[5  10  23  29  30  33  41  51]	0.744565217391	0.5	0.155434782609	-0.345995430676
[9  11  24  25  28  37  42  44  48  53]	0.798913043478	0.7	0.198913043478	-0.255191693554
[23  32]	0.735869565217	0.5	0.102173913043	-0.273702294015
[9  11  24  25  28  37  42  44  48  53]	0.766304347826	0.5	0.19347826087	-0.26584874813
[3  4  13  22  23  25  28  29  36  40  45  47]	0.744565217391	0.7	0.175	-0.283833195246
[5  12  13  14  15  18  19  24  28  45  47  51  53  56]	0.801086956522	0.7	0.241304347826	-0.567941878123
[5  8  18  54]	0.704347826087	0.7	0.128260869565	-0.428834117735
[3  17  19  29  42  50]	0.709782608696	0.7	0.188043478261	-0.531074167314
[3  4  13  22  23  25  28  29  36  40  45  47]	0.727173913043	0.5	0.178260869565	-0.300178946476
[4  12  23  30  32  34  40  54]	0.70652173913	0.7	0.11847826087	-0.288320226937
[5  12  13  14  15  18  19  24  28  45  47  51  53  56]	0.784782608696	0.5	0.236956521739	-0.569438113852
[5  8  18  54]	0.697826086957	0.5	0.134782608696	-0.42860289522
[21  25]	0.741304347826	0.7	0.175	-0.373280080812
[3  17  19  29  42  50]	0.709782608696	0.5	0.184782608696	-0.498100211911
[4  12  23  30  32  34  40  54]	0.726086956522	0.5	0.128260869565	-0.275718687854
